"kegg","level_1","level_2","BRITE_id","X","LS001","LS002","LS003","LS004","LS005","LS006","LS007","CD.SRS301865","CD.SRS301866","CD.SRS301867","CD.SRS301868","CD.SRS301869","CD.SRS301870","CD.SRS301871","CD.SRS301872","CD.SRS301873","CD.SRS301874","CD.SRS301875","CD.SRS301876","CD.SRS301877","CD.SRS301878","CD.SRS301879","UC.SRS071964","UC.SRS071970","UC.SRS071978","UC.SRS071981","UC.SRS071982","UC.SRS071988","HE.SRS011061","HE.SRS011084","HE.SRS011134","HE.SRS011239","HE.SRS011271","HE.SRS011302","HE.SRS011405","HE.SRS011452","HE.SRS011529","HE.SRS011586","HE.SRS012273","HE.SRS012902","HE.SRS013158","HE.SRS013215","HE.SRS013687","HE.SRS013951","HE.SRS014235","HE.SRS014923","HE.SRS014979","HE.SRS015065","HE.SRS015217","HE.SRS015578","HE.SRS015663","HE.SRS016018","HE.SRS016095","HE.SRS016335","HE.SRS016495","HE.SRS017103","HE.SRS017433","HE.SRS018427","HE.SRS018656","HE.SRS020328","HE.SRS020869","HE.SRS022713"
"K02760","Environmental Information Processing","Membrane transport","","K02760(PTS_system,_cellobiose-specific_IIB_component)",0.000117735636785627,0.000109468219042707,6.99749085916748e-05,0.000109497612224728,4.73029433833944e-05,6.25332557816456e-05,0.000183167634378291,0.000264170784177973,0.00027631667593521,0.000192899726706538,0.000146936544348111,0.000193469572778844,0.000304182527100021,0.000367929925721441,0.000345674592727743,0.000673807379470799,0.000251608259546881,0.00060990940431699,0.000133447301505347,0.000407734437422879,0.00023150998511116,0.00040173449133929,0.000242225379083345,6.59366968049321e-05,0.000316521392430356,0.000527698377218642,0.000333798389736468,0.000185734316678337,0,4.77151224552173e-06,0.000120047187921607,1.15741621494747e-05,2.59283808265729e-05,1.25940395697873e-05,4.53900321642509e-06,0,1.00970335245709e-05,9.47796276377485e-06,3.54413218291431e-05,0,2.99582026627693e-06,0,5.68054304446052e-06,4.48243572409632e-05,3.61787617921817e-05,1.80395018775043e-05,6.65454217877228e-05,4.49541573873427e-05,0.000106386743551161,3.64164707462682e-05,4.22543073376183e-05,2.36033822231589e-06,6.59703660765083e-05,1.66583202637984e-05,7.38260047619159e-06,5.77164206067159e-06,8.51936929940757e-06,1.40601790251657e-05,2.31868523174182e-05,2.74522368819327e-06,1.44910229008756e-05,0
"K02761","Environmental Information Processing","Membrane transport","","K02761(PTS_system,_cellobiose-specific_IIC_component)",0.000129623628426598,0.000109387811565016,8.37029457043332e-05,0.000154966939727814,5.44925297170937e-05,6.74208193207621e-05,0.00023564221702782,0.00128250609853183,0.0018277942594344,0.000233094886550158,0.000199784618921934,0.000275201315679665,0.000433690463630459,0.000535989207005243,0.00127001011025665,0.00111337506663521,0.00139766180548927,0.000718442995777342,0.000169168038288226,0.000521720813398181,0.000259688696359615,0.000429066003201733,0.000213827161024895,8.0251008780105e-05,0.000160554512019304,0.000545721026939154,0.000455732206396497,0.00028584705894795,0,5.37693300659114e-06,0.000189735032319425,1.23790373113748e-05,4.23665975088877e-05,1.25163356149776e-05,4.82065731386007e-06,0,1.24589782545118e-05,1.43565519509116e-05,7.58642270630346e-05,0,3.05573667160247e-06,0,3.02787226984346e-06,6.90583977563859e-05,5.89825740572052e-05,1.95119396467857e-05,0.00012310915283865,5.01603234437477e-05,0.000119097306843948,3.60729049368806e-05,4.19850804674375e-05,2.4075449867622e-06,6.87064139282219e-05,1.89906180204941e-05,5.04215685221742e-06,5.92686633419834e-06,1.49090510151571e-05,1.45245072093811e-05,1.85911846676836e-05,1.89410135067653e-05,1.91543885765444e-05,0
"K02769","Metabolism","Carbohydrate metabolism","","K02769(PTS_system,_fructose-specific_IIB_component)",0.000228074780059405,0.000292907086609442,0.000250874942193353,0.000186060746367401,8.08758987650183e-05,7.90304352914079e-05,8.01261092531027e-05,8.51142433875056e-05,4.2037939992027e-05,0.000258863899952485,0.000142679285383038,0.000117759436646408,0.000221239455825823,0.000135531359967284,0.000122075881454453,0.000333020362183473,4.75018657095346e-05,0.000320812750867883,0.000247670755789213,0.000337062701677621,0.000357375862378007,0.000299666026080393,0.000119733677818069,7.11369618617839e-05,1.75310447339753e-05,0,0.000440840445357123,7.62938739976975e-05,0,3.59939289836978e-06,7.85415059289641e-05,0,6.01380379098446e-06,8.28859555751417e-06,0,0,5.37292401927563e-07,1.70545674294168e-07,2.27066557204853e-05,0,0,0,4.36724108026703e-07,0,5.5462925908038e-06,4.31249299439554e-06,1.1169705641635e-05,1.13231963664923e-06,2.31950195419172e-06,2.89580723891885e-05,2.55123375389324e-05,5.73494851624476e-07,0,5.55764327295238e-06,7.01877370230417e-07,5.95084815612157e-07,6.13390018931272e-06,0,1.11592294573842e-05,4.58750615499355e-06,3.56117379940092e-06,0
"K02782","Metabolism","Carbohydrate metabolism","","K02782(PTS_system,_glucitol/sorbitol-specific_IIB_component)",8.85045760970809e-05,0.000118707560244179,0.000107463391179803,9.37588011821738e-05,2.1859446083609e-05,3.27757100856265e-05,1.63094042109095e-07,5.31325762925603e-05,2.49269818934559e-05,0,8.9022261844532e-05,9.15294231413175e-05,0.000250019217116593,0.000108661107032857,3.98636492240674e-05,0.000165955072415624,5.06890607853488e-05,0.000195825040687522,7.84014095356281e-06,0.000103962788810641,1.02078560806532e-05,8.8769844468045e-05,7.73543396285745e-05,0,0,7.58480917898178e-05,0.000146009502976413,3.38559058642158e-05,0,0,0,0,0,0,0,0,0,0,1.96181814437793e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90222301788513e-07,0,0,0,4.28849703062551e-07,0
"K02787","Metabolism","Carbohydrate metabolism","","K02787(PTS_system,_lactose-specific_IIB_component)",3.11244065156713e-05,0.000186674957653873,4.19431884849525e-05,8.18662150117401e-05,9.59394752577811e-05,5.24679809275132e-05,3.83977681813885e-05,4.61727454333569e-05,2.97973129226077e-05,0.00099864806234161,1.19758065682414e-05,2.53944696163603e-05,8.17788082716287e-05,2.56192699991349e-05,6.0144760210084e-05,0.000141365990251154,3.61359969808287e-05,0.000688064965695291,0.000882426516467665,0.000402486901873525,0.00173557529265954,0.00041086840711516,0.000128470648076604,0,4.02786575143826e-05,0,0,1.22243220148037e-05,0,3.21074454182184e-06,3.76773720622683e-05,0,0,0,0,0,0,0,4.74183218060503e-06,0,0,0,1.79363887636013e-05,4.30641496384381e-07,1.09715405128757e-05,3.57370571006248e-07,7.98471293815614e-06,0,7.70620415318812e-07,1.5855660208416e-06,0,0,9.48931486028287e-06,0,0,8.38341070939191e-06,0,0,1.88340757739174e-05,9.21498147621444e-06,5.14530228029258e-06,0
"K02793","Metabolism","Carbohydrate metabolism","","K02793(PTS_system,_mannose-specific_IIA_component)",0.000650037433392249,0.00114983789593145,0.000727042359689819,0.000784713326929442,0.000412683937865091,0.000314576628320862,0.000494773432351148,0.00249497790058257,0.00340906345316238,0.00250805242382633,0.000949999830474412,0.000612207131506605,0.00121887030458266,0.000862835817740895,0.00303467208420926,0.00079165662758531,0.00246625267338866,0.0023182442525381,0.00223217859874625,0.00147742673091384,0.0039937417347491,0.00163744797480518,0.00019782878367951,0.000197029817343867,0.000497184936079846,0,0.00107453723935453,0.000475516043038278,0,0.000120252649743237,0.000240552092606604,6.66761177837237e-05,4.9937558881865e-05,6.80682916553942e-05,0,0,1.19188644214751e-05,3.29180718731215e-05,0.000208804964981061,0,3.9241399416745e-05,0,7.7776772440252e-05,0.000208716915058751,0.000151368790706735,0.000101332965083921,3.85210780936421e-05,0.000246047675910079,0.00030939947545875,0.000125870498757684,9.11929999113297e-05,4.37831492793213e-05,0.000254740598285706,0.000400338788491714,5.8670568841001e-05,4.72657251913151e-05,1.65819285591534e-05,5.65982357254637e-05,9.69946712763322e-05,7.77400781041911e-05,9.89384467345372e-05,0
"K02809","Metabolism","Carbohydrate metabolism","","K02809(PTS_system,_sucrose-specific_IIB_component)",9.36521940242168e-05,0.000340787233183808,0.000225715425926622,0.000255114671644211,0.000170461408846513,0.000120024962957005,0.000172412936072951,0.000246157336074119,0.000184554612514866,0.000890765299190515,0.000326932128553584,0.000287789754664121,0.000190120226517022,0.000543616109980026,0.000297180450470475,0.0001621855720466,0.000219758152855965,0.000565524728406124,0.000893995995012467,0.000868186912865237,0.00102039794329768,0.000434162437102786,0.000722391689795536,0.000101494084707945,0.00030996061272517,0.000949184269428217,0.000416732519064503,0.0001482256435882,0,4.03850906139567e-05,7.23594263689437e-05,6.33508747789163e-06,5.45155568261074e-06,0.000390195146675475,6.31585163341018e-06,0,8.90248725854922e-07,3.3403194477897e-05,5.14903730126994e-05,0,0,0,1.12272005816617e-05,8.38433061645952e-05,6.33860204775198e-05,0.000107380152592539,0.000125457229013292,3.23955042848101e-05,5.02646474064827e-05,7.61640656110401e-05,3.81552696199994e-05,4.38962161233058e-06,3.58507804946948e-05,5.81033390267361e-06,0.000446856527667722,2.66746901333638e-05,4.55187781425875e-06,8.86552324493268e-05,5.72081727533177e-05,2.17939600880802e-05,6.6682175649394e-05,0
"K02818","Metabolism","Carbohydrate metabolism","","K02818(PTS_system,_trehalose-specific_IIB_component)",7.84160202143965e-05,0.000126410506582221,9.78031896422545e-05,7.30556728093499e-05,3.87437031052217e-05,3.52456811816752e-05,0.000101235638099424,4.49006671940988e-05,2.15698026511773e-05,0.000292508773755861,7.56536238032554e-05,6.57137868505594e-05,4.53282548582382e-05,6.84446635485523e-05,2.53999519436205e-05,0.000134893237020627,2.74214529077253e-05,0.000190271353747349,0.00022411812338104,0.000132083407128659,0.000415405530212272,0.00012491204530505,0.000113268279513311,9.93426221744259e-05,0.000134403523078548,4.79144020198295e-05,0.000310340245053442,0.000161689789052162,0,2.33459854717499e-06,6.8129113012512e-06,3.68237663677467e-06,2.20552711887604e-07,0,2.1365528819286e-06,0,0,3.10653913083561e-06,2.5668008548242e-05,0,0,0,1.17875747587688e-05,4.8473820489451e-05,1.01099840660619e-05,4.77996483977696e-05,2.34737802747327e-06,1.74511285488057e-05,3.88207775659631e-06,3.27185822177383e-05,6.86855013895457e-06,4.90282873490928e-06,3.06104550234151e-06,2.13588865969051e-06,2.22438223209009e-05,4.27778650170925e-06,4.92621519444549e-06,8.72484867257236e-06,8.51425113239595e-06,2.74366693753401e-05,2.01385662214238e-05,0
"K03117","Genetic Information Processing","Folding, sorting and degradation","","K03117(sec-independent_protein_translocase_protein_TatB)",0.000115233430720639,0.000150834853572284,0.000108664510050348,7.72930737290608e-05,5.84123452910365e-05,3.69655889702952e-05,0.000183909740524166,5.77385460967911e-05,4.75222048834436e-05,9.72351272164177e-05,0.000243902808199992,0.000209952781368802,0.000130895013569782,4.0671887078821e-05,2.49455232318954e-05,1.79917998115781e-06,7.65848080433508e-05,4.95513636499353e-05,0.000165227631102141,3.82994402681736e-05,0.00029546814494202,0.000129708415808366,0,3.12008582954173e-05,0,6.67439874573367e-05,0.000198652942805768,6.83275776064975e-05,3.20022785078284e-06,3.65656125745222e-05,1.45827411788178e-05,1.49129845239979e-05,7.69817044493889e-06,2.03002709905323e-05,0,0,0,5.00654471315647e-06,6.09469814937872e-06,0,0,0,7.14183885662739e-06,1.68967348824839e-05,1.1800369367597e-05,1.12315243079625e-05,5.61450023118401e-06,3.16753128958893e-05,3.72367128861226e-06,2.56749930765462e-05,2.22203802648435e-05,2.26810730681003e-05,1.23832938787425e-05,5.95427249493488e-06,1.51994174625937e-05,2.31532681492584e-05,0,0,1.67955735783266e-05,1.65887306329928e-05,1.74969387580046e-05,0
"K03299","Environmental Information Processing","Membrane transport","ko02000","K03299(gluconate:H+_symporter,_GntP_family)",0.000193214905741261,0.000124626883430458,0.000102939943186742,0.000111134355799698,7.20565770214132e-05,7.7852348340433e-05,0.000108898782959596,0.00010255912457018,6.3381134415644e-05,0.000195672667054883,0.000302619472640759,0.000263374870688744,0.000116096140108707,0.000208713620134746,7.0924370716593e-05,1.33652931164692e-05,8.9173430295722e-05,0.000104072876837705,0.000231067523460016,8.25687190684574e-05,0.000119333413964062,0.00021848206952619,0.000500770931333117,6.97176754998669e-05,1.25609758493562e-05,7.18557021833118e-05,0.000278763485838376,0.000114141040749367,3.65691551404141e-06,3.31577634771905e-05,2.79377128691924e-05,4.03810981430542e-05,3.12400454847181e-06,1.76056908035067e-05,5.0777696562935e-05,6.82708644812115e-06,7.38193967110416e-06,3.46606291288201e-05,5.4196054819359e-05,1.64483496060077e-05,2.89975284749841e-06,0,1.68519186078617e-05,6.27110880614344e-05,4.44995267458431e-05,6.02866305563602e-05,1.39139904780504e-05,4.78666432744907e-05,5.01557154529642e-05,4.35248918243189e-05,2.38644677217761e-05,3.91802301828479e-05,1.94743832707608e-05,1.03530511360475e-05,2.60046211180994e-05,3.39292545167356e-05,1.54651902134468e-05,3.44625128044448e-05,3.94089664451089e-05,2.431131140722e-05,2.56104736234595e-05,8.2811281594152e-06
"K03427","Metabolism","Enzyme families","ko01000","K03427(type_I_restriction_enzyme_M_protein)",0.000736597492242485,0.000494865044501091,0.000621602805298001,0.000852257697378356,0.000669630458684811,0.00104201825331029,0.000810803244260817,0.000712126189698633,0.000770505860224333,0.000254881537739544,0.000499830106278177,0.000505075483340392,0.000537340415292389,0.000360792435676651,0.000655518191858363,0.000310452724944901,0.000739251914265967,0.000486152851365655,0.000260923629973332,0.000460642508023781,0.00019491610869347,0.000353289656127596,0.000179539926189483,0.000745787590230832,0.000397444122890098,0.00129398468515778,0.000719155417734799,0.000685165984485386,0.000919293866213622,0.00104773554902726,0.00111036318704421,0.00105233050578597,0.001053518071378,0.00112316243998862,0.00125716510369336,0.000928843478416561,0.00106345190030002,0.00123274787628815,0.00114634527559775,0.000608844006381989,0.000895954362747042,0.000975723894754591,0.00117715299120559,0.00109024117439775,0.00133787456922764,0.0013056079984981,0.00134486157826623,0.00117984221438544,0.000863763390237923,0.000495717320722965,0.00114573708659594,0.00113029765851531,0.00122160734467259,0.000901345162144821,0.000875654049810971,0.00108121051368809,0.000963429466088733,0.00111977867702734,0.00132534836318442,0.00102157396075602,0.00125199199454346,0.00122452106126294
"K03446","","","ko00002","K03446(MFS_transporter,_DHA2_family,_multidrug_resistance_protein_B)",0.000800959726045343,0.000265647992159701,0.000191686799059901,0.000309986215299202,0.000282370315163952,0.00042232490128992,0.000309578374019447,0.00148865870853675,0.00201025410891118,0.000283916205316513,0.000783411877755756,0.000896172137701213,0.000494240915654537,0.00023821775806991,0.0016077175732763,0.000348343580024107,0.00151447694210078,0.000279368627391998,0.000362009661086173,0.000159896034646691,0.000578570761525723,0.000221478206662716,0.000583109413291152,0.000313923579589971,8.06936377317625e-05,0.000135523925840252,0.000429912883232799,0.000432079881647085,0.000134459261157145,0.000156106721889718,8.616915976649e-05,0.000121424798840885,0.000152721781512577,7.08364264374455e-05,0.000180239378865902,0.000210461189740474,0.000186505945625087,0.000107206844172599,0.000129535568916245,0.000172106598437627,0.000157262740990664,0.000175784404706541,0.000145715950441636,2.23752828943209e-05,9.12382820601679e-05,7.24792792302255e-05,4.26169546466011e-05,9.17942712862655e-05,8.02415906643162e-05,0.00013852029399809,0.000247223772633468,0.000159538874545287,0.00014080137696062,0.00011786717406487,1.72123494673277e-05,0.000184455818650036,0.000273014959324217,0.000117525772124421,0.000143051356143134,8.68950830640802e-05,0.00015882136395202,0.000218378533868313
"K03480","Genetic Information Processing","Transcription","ko03000","K03480(transcriptional_antiterminator)",3.59824352931816e-05,7.67626198406827e-05,0.000105407859428928,9.66803937341559e-05,2.02666538393905e-05,4.07835456847692e-05,7.06424404421009e-05,5.57058215789152e-05,7.34738553804435e-05,0.00015611162343104,0.000140095735523941,0.000144698012361877,0.000186319649023715,0.00031532075359311,7.88972297497639e-05,0.000319743677112409,4.68116376649982e-05,0.000301752729338885,0.000139561777208892,0.000245069737755856,7.69791610501957e-05,0.000107173702637175,0.000146675721884927,0.000104202200767298,5.10714103204802e-05,0,0.000119737455283329,7.01123704447989e-05,0,1.80546377103813e-05,1.38172754608091e-05,1.07195545373048e-05,2.27415314456191e-05,8.32402008810694e-06,0,0,7.72238296771229e-06,5.40209639146424e-06,3.1519355059326e-05,0,1.29640664903031e-06,0,9.63952480131256e-06,3.17372979264348e-05,3.26105792692152e-05,9.89634167969246e-06,6.02714212064865e-05,3.16812625010418e-05,6.59918138547752e-05,2.40555518838042e-05,2.09267003101782e-05,4.65424727960094e-06,1.01307772446388e-05,5.55856878174534e-06,7.6724210972334e-06,7.99633860321851e-06,2.6117630222487e-06,2.24466175970232e-05,1.40612740316773e-05,6.81432139555051e-06,1.02262675850361e-05,0
"K03481","Genetic Information Processing","Transcription","ko03000","K03481(RpiR_family_transcriptional_regulator,_glv_operon_transcriptionalregulator)",0.000167614284583462,0.000163070528658935,8.26553188090248e-05,0.000171524717332179,9.98800060352451e-05,0.000110396357515112,0.000173633923483933,0.000517921208493103,0.000722596474192099,0.000261730588708568,0.000363825462973226,0.000396775356876859,0.000608175793129552,0.000496994859193554,0.000512644952957914,0.000584289901203133,0.000561417706720486,0.000693556962961307,0.000146893171629737,0.000553966984068602,0.00026301644343331,0.000607138849105698,4.64131996582014e-05,5.67820723864775e-05,9.15854964046999e-05,3.37822853286945e-05,0.000293243535623984,0.000215575819475941,0,3.24434777727588e-05,0.000272892286830386,2.16718437097228e-05,3.0035620384203e-05,3.91648324802691e-05,4.93008524407494e-06,0,1.19445578227332e-06,3.58146295972334e-05,5.87896438644541e-05,0,4.11957094374841e-06,0,1.08105925049741e-05,7.52399378907892e-05,4.53140342290676e-05,4.67092881324753e-05,2.60544300798235e-05,6.22535857625328e-05,2.38250708639342e-05,5.40226887482091e-05,4.86123738858607e-05,5.86808657034248e-06,7.69927190991526e-05,1.05466541124857e-05,1.35154129567749e-05,3.82691465677285e-06,1.13237896803418e-05,1.264450145767e-05,1.22734065932393e-05,2.22988121963225e-05,2.49483959685689e-05,0
"K03483","Genetic Information Processing","Transcription","ko03000","K03483(mannitol_operon_transcriptional_antiterminator)",0.000190089785047865,0.000124902862273057,0.000123003404993841,0.000117579629258315,3.54608118134116e-05,7.8547302425246e-05,6.40330169450532e-05,0.000237564399099939,0.000343467807118587,1.7532537105783e-05,9.54401877932308e-05,5.621604254993e-05,0.000167491118760124,6.14453392664885e-05,0.000246832890551724,0.000194411912047398,0.000239293264844289,0.000186570824749239,3.21437334379584e-05,0.000217112000343522,4.9414705036922e-06,3.9073347785912e-05,0.000260864892286406,5.65113041984885e-05,5.03660968555518e-05,6.25430829174417e-05,0.000145118513605844,4.6176880781321e-05,0,1.6417791763572e-06,7.15834943915223e-06,0,1.89299688324317e-05,9.25728641281825e-06,4.5227800788164e-06,0,4.83665950856891e-06,3.04831474394815e-06,1.47925293066817e-05,1.24414833660933e-06,7.94152893620355e-07,0,2.33314229541415e-06,8.72761477008356e-06,1.21039943366718e-06,5.60475629785574e-06,6.76253323418689e-06,4.04559158044334e-06,2.51655614537739e-05,5.05946740856583e-06,8.5622745024227e-06,3.31824824179255e-06,1.46585169296705e-05,6.47783429403923e-06,2.1827933638191e-06,5.46987567019354e-06,1.46749311062765e-06,5.10467088551347e-06,1.32900269031166e-05,0,2.70647301968875e-06,0
"K03555","Genetic Information Processing","Replication and repair","","K03555(DNA_mismatch_repair_protein_MutS)",0.000315447643394163,0.00032794181287625,0.000346690456396736,0.00036107993266994,0.000429735593697852,0.000394737953579283,0.000378493821135286,0.000375265736517001,0.000408582072669757,0.000155950025092438,0.000144404603262791,0.000151438194378589,0.000252496772550891,0.000328560447382289,0.00032510473616694,0.000361052259808375,0.000426552880099204,0.000280568716154847,0.000146879953290772,0.000290140859664451,6.71847765885699e-05,0.000207699112121135,6.53885280048693e-06,0.000424220788480614,0.000123035267770925,0.000343617964553473,0.000329579217859808,0.000406587146349201,0.000449789540744941,0.000428631420876692,0.000529024694195887,0.000482839055783107,0.000446262572052326,0.000875861427623418,0.000452957872975208,0.000445839770186681,0.00047213384257985,0.000525546420244415,0.000502091866005204,0.000504860977743755,0.000455440448994798,0.000471214753290387,0.000489276287991425,0.000452085219453885,0.000502220728582115,0.00042008803963959,0.000576320509966194,0.000435287619111027,0.000416367789603172,0.000419918439826446,0.000499107512615805,0.000477431586142145,0.00037117956718463,0.000438880589811963,0.000774141454377332,0.000386632567512154,0.000494086410223413,0.00048749535550596,0.000498185924851071,0.000519633377849573,0.000412634209366329,0.00041332963816713
"K03637","Metabolism","Metabolism of cofactors and vitamins","","K03637(molybdenum_cofactor_biosynthesis_protein_C)",0.000281357385041742,0.000333689743697221,0.000333137329896656,0.000233681153338262,0.000191764592427128,0.000129447325457234,0.000205700042203073,0.000158582596657488,0.000110396066687548,0.000498035189380287,0.000219194440501574,0.000229978891481071,0.000248830169932658,0.000403103483473173,0.000159495781245687,0.000329004952167594,0.000114873255787322,0.000421489379918671,0.000510983545423247,0.000466932000843139,0.000473525663818411,0.000521571457741936,6.76645935646912e-06,5.55774630012101e-05,0,4.84010493408295e-05,0.000112223473935243,6.48359070308577e-05,0,4.36744658436377e-05,5.61178734551372e-05,1.08041590326688e-05,2.88312641023392e-05,1.73634198117816e-05,3.09112533274476e-06,0,4.81200472963881e-06,1.08233461905066e-05,4.7628854546145e-05,7.52456824540608e-06,8.63448841523104e-06,5.6451670518506e-06,3.48550982403614e-06,6.95575519112503e-05,2.83085301258162e-05,4.41423332000443e-05,0.000109253136458749,9.37256284319204e-05,0.000109288875167821,7.0219193478165e-05,3.6588708767118e-05,2.85419452504044e-05,1.84952329669924e-05,1.10569127714889e-05,2.65159801502427e-05,2.40175139143706e-05,1.44262805847526e-05,3.94980551223013e-05,2.89283459666085e-05,2.4395291557935e-05,3.18248622042314e-05,0
"K03638","","","unknown","K03638(molybdenum_cofactor_biosynthesis_protein_B)",9.79951783270238e-05,8.50429419222879e-05,8.87352956819596e-05,5.20495181891989e-05,8.16694036875122e-05,3.77942787979713e-05,3.0031626431036e-05,6.45459116065847e-05,4.5401867876283e-05,1.33853678377165e-05,2.37700917812464e-05,2.54475137840748e-05,3.87054729914315e-05,1.62521905641168e-05,1.37732449075554e-05,5.42178536858739e-06,4.6185060472052e-05,4.22016733624711e-05,1.7607165294613e-05,4.79664196726528e-05,1.49042241399903e-05,7.25386584260408e-05,0,0,4.39953285211444e-05,0,6.14510077929336e-05,2.03456946314035e-05,0,4.75779775878487e-06,5.97864779577785e-06,0,0,1.18953539202617e-06,0,0,0,1.24737930927368e-06,2.65181652416071e-06,0,1.36429636510582e-06,0,0,0,0,6.79156453954303e-06,1.93367156662339e-06,6.55880083272751e-06,4.04659099322457e-06,8.71456289543442e-06,1.45208484959046e-06,0,1.09044529627583e-06,6.59841577375872e-07,5.92215818651226e-06,0,0,0,2.28252391342225e-06,5.15844219148456e-06,1.33862632832992e-06,0
"K03647","","","unknown","K03647(protein_involved_in_ribonucleotide_reduction)",7.45596394083385e-05,4.07646433290146e-05,3.60339208706436e-05,3.04832638772376e-05,5.66988042193031e-05,9.90626083356727e-06,3.59337303536748e-06,0.000173029459075437,0.00015880810718634,2.97278430840593e-05,0.000131617091391094,0.000106317878299056,0.000109566049604018,5.69775078049145e-05,0.000217121264915465,8.71479282469301e-05,0.000101894960750876,8.50894156143252e-05,5.99179768838704e-05,3.66818648251446e-05,0.000122313226138561,0.000100935935273769,0,3.76598284018716e-06,0,0,8.68363654957945e-05,1.81831122863834e-05,0,0,1.52185133161946e-05,0,0,0,0,0,8.58804860029407e-07,0,2.00931135252871e-06,0,0,0,0,0,0,0,0,0,2.0799504877406e-06,0,6.91515949627637e-06,0,4.03592027236265e-06,0,0,0,0,0,1.83519723734076e-06,0,0,0
"K03688","","","unknown","K03688(ubiquinone_biosynthesis_protein)",0.000172752920904285,0.00012414988867068,0.000142020413539029,0.00011892785380014,9.34153350858903e-05,7.07144574461852e-05,0.000110526565511633,0.000128006913970642,8.66158652937226e-05,0.000172843581577014,0.000375757885813056,0.000403266174669017,0.000233928881347569,0.000254718692368946,0.000156883602757272,0.000282438397623387,5.54113247395379e-05,0.000178605034511901,0.000174957048875284,0.000202488645108517,0.000276259056836696,0.000182174322712469,2.69831819059941e-05,5.89741197923273e-05,1.35614237307726e-05,7.53511179287768e-06,0.000137316645177416,4.13241003746506e-05,0,9.1417475530769e-06,2.23053665623922e-05,1.54424826455405e-05,2.82346480862861e-05,3.60120468967144e-06,0,0,1.38493246089613e-06,9.44686827703922e-06,2.66070785505993e-05,0,4.44847165307576e-07,0,3.28181722544863e-07,2.63080907792698e-05,2.64473840864739e-05,2.74194255804063e-05,6.98272757475364e-05,3.59358741385617e-05,8.37672562371412e-05,1.82879338655598e-05,2.1032867912919e-05,4.12628370196386e-06,6.36057919853378e-06,1.88449174200784e-05,2.21680141958376e-05,2.08806877616712e-05,6.66710663974242e-06,2.05588559231024e-05,1.25067587567139e-05,6.36126384222774e-05,1.59185175340133e-05,0
"K03718","Genetic Information Processing","Transcription","ko03000","K03718(Lrp/AsnC_family_transcriptional_regulator,_regulator_for_asnA,_asnCand_gidA)",0.000161319124864874,0.000204246378903126,0.000191863294569542,0.000192535053354077,0.000225430609448958,0.000293913428004451,0.00018693674066652,4.9112327920273e-05,4.3361363025655e-05,0.000140262141246981,0.000217765878251051,0.000201808608218223,0.000167644952434218,0.000165229616019491,7.09483644907511e-05,2.12895593201072e-05,0.000127165944677456,8.7861314255449e-05,0.000153556637119266,0.000157359877884823,9.19699687173963e-05,0.000245372794879783,6.06501480370968e-05,0.000493816274456291,0.000137629542856668,0.000263776152783021,0.000382782354762113,0.000429727039112441,0.000471834039200766,0.000457625340855434,0.000374511688318452,0.000412557691843898,0.000537942903378171,0.000289843793144485,0.000536043734912383,0.000477124845986367,0.000569494263867091,0.000363868715379282,0.000300660751184045,0.00052131965230184,0.000452786904217996,0.000479672927674226,0.000449096725102731,0.000216131159633826,0.000426841042638054,0.000365942859861516,0.000250833793882364,0.00037778217120929,0.000315690554916014,0.000459484665803664,0.000438919127630891,0.000448553956217544,0.000398756133934221,0.000263970921276484,0.000312366491774398,0.000476714458623171,0.000511923990225595,0.000397091572759461,0.00027642422726023,0.000375063090828913,0.00039758559377299,0.000471919417234273
"K03750","Metabolism","Enzyme families","ko01000","K03750(molybdopterin_biosynthesis_protein_MoeA)",0.000257290480811021,0.000166015923228289,0.000128142461120088,0.000125204053834771,0.000165123958044828,7.91584665544514e-05,0.000161231256544553,9.54081834426493e-05,6.52985879096386e-05,0.000292581904232565,7.7610376213007e-05,9.11821449714127e-05,0.000105781403646793,0.000182160294470671,8.29939324633204e-05,0.000217339509357991,8.14630727823353e-05,0.000187483095109966,0.000304207607274575,0.000193618677153424,0.000293843616716637,0.000364532285061253,1.0356377351532e-05,4.0838938821597e-05,8.85726440574557e-06,3.15010592123958e-05,9.08641339592049e-05,6.4424931480919e-05,0,6.03100343462717e-05,2.75454557215494e-05,2.9408064712444e-06,6.75458819545743e-06,8.85463332724075e-06,2.45396103374922e-07,0,5.88335583499848e-07,7.93492758533166e-07,1.08212311650364e-05,0,9.03995898040633e-07,0,4.04624597707455e-07,2.29101272971537e-05,3.61348853464657e-06,1.7309654775709e-05,3.62238265587464e-05,4.53360419571423e-05,1.09203902618482e-05,2.16381017564932e-05,3.69971354009844e-06,4.32073971058012e-05,1.12423057587263e-05,1.60381341000011e-06,4.81919803316282e-07,2.64250335486864e-05,2.09967016195301e-06,8.71080769476515e-06,9.70172324751214e-06,2.41225491770511e-05,1.22078312942019e-05,0
